Time,u[time],Voltage,u[Voltage]
(sec),(sec),(V),(V)
0.0013807840000000001,0.0,0.5904,0.0008952017773788213
0.001383984,0.0,0.5883999999999999,0.0008952017773788213
0.0013871840000000003,0.0,0.5871999999999999,0.0008952017773788213
0.0013903839999999997,0.0,0.5848,0.0008952017773788213
0.001393584,0.0,0.5806000000000001,0.0008952017773788213
0.001396784,0.0,0.5756000000000001,0.0008952017773788213
0.001399984,0.0,0.5716000000000002,0.0008952017773788213
0.0014031839999999998,0.0,0.5746000000000001,0.0008952017773788213
0.0014063840000000003,0.0,0.5708000000000002,0.0008952017773788213
0.0014095840000000002,0.0,0.5700000000000002,0.0008952017773788213
0.001412784,0.0,0.5664000000000002,0.0008952017773788213
0.001415984,0.0,0.5640000000000003,0.0008952017773788213
0.001419184,0.0,0.5610000000000003,0.0008952017773788213
0.0014223839999999998,0.0,0.5636000000000003,0.0008952017773788213
0.0014255840000000004,0.0,0.5602000000000003,0.0008952017773788213
0.0014287839999999998,0.0,0.5574000000000002,0.0008952017773788213
0.001431984,0.0,0.5588000000000002,0.0008952017773788213
0.0014351840000000002,0.0,0.5552000000000002,0.0008952017773788213
0.001438384,0.0,0.5574000000000002,0.0008952017773788213
0.0014415839999999999,0.0,0.5540000000000002,0.0008952017773788213
0.0014447840000000002,0.0,0.5496000000000002,0.0008952017773788213
0.0014479840000000003,0.0,0.5492000000000002,0.0008952017773788213
0.0014511840000000001,0.0,0.5432000000000001,0.0008952017773788213
0.0014543840000000002,0.0,0.5414000000000001,0.0008952017773788213
0.0014575839999999998,0.0,0.5362000000000002,0.0008952017773788213
0.001460784,0.0,0.5282000000000001,0.0008952017773788213
0.0014639839999999998,0.0,0.5206000000000001,0.0008952017773788213
0.001467184,0.0,0.5180000000000001,0.0008952017773788213
0.0014703840000000001,0.0,0.5138,0.0008952017773788213
0.001473584,0.0,0.5142,0.0008952017773788213
0.001476784,0.0,0.509,0.0008952017773788213
0.0014799840000000004,0.0,0.5112000000000001,0.0008952017773788213
0.0014831839999999998,0.0,0.5056,0.0008952017773788213
0.001486384,0.0,0.504,0.0008952017773788213
0.001489584,0.0,0.5036,0.0008952017773788213
0.001492784,0.0,0.5002,0.0008952017773788213
